ClientID,Tenure,MonthlyCharges,TotalCharges,Gender,Churn
96964,5,77.02,4821.22,Male,No
96965,24,71.37,2418.92,Male,Yes
96966,10,108.63,4253.0,Female,Yes
96967,19,109.29,1300.81,Male,Yes
96968,35,79.42,3128.84,Female,No
96969,22,72.78,5525.07,Male,No
96970,39,58.75,4611.67,Female,Yes
96971,55,89.1,2359.31,Female,Yes
96972,38,41.46,5940.09,Male,Yes
96973,7,46.89,3318.77,Female,No
96974,39,75.13,5245.75,Male,No
96975,20,80.38,5600.08,Female,Yes
96976,40,91.8,1053.61,Female,No
96977,56,115.98,3000.36,Female,Yes
96978,32,24.88,3287.87,Male,No
96979,2,83.77,3787.06,Male,No
96980,15,70.81,2662.86,Female,Yes
96981,10,59.18,2423.6,Female,No
96982,21,29.1,3626.36,Female,No
96983,15,89.81,765.13,Female,No
96984,34,93.55,1252.71,Male,Yes
96985,35,36.32,3179.1,Male,Yes
96986,51,89.63,2482.4,Male,Yes
96987,5,23.6,2046.57,Male,Yes
96988,56,35.48,2528.06,Male,No
96989,19,40.33,4620.34,Female,Yes
96990,7,116.59,3538.83,Male,No
96991,53,75.49,901.35,Female,Yes
96992,46,70.67,3941.25,Female,No
96993,44,118.12,4753.62,Male,Yes
96994,58,35.92,3785.19,Male,Yes
96995,42,117.37,592.0,Female,Yes
96996,42,43.4,1789.03,Female,Yes
96997,36,86.31,1150.62,Male,No
96998,18,96.4,4045.3,Male,Yes
96999,6,20.98,4638.2,Female,No
97000,52,93.34,3900.2,Female,No
97001,4,70.65,599.6,Male,No
97002,5,71.94,4898.12,Female,No
97003,14,51.58,2058.27,Male,Yes
97004,41,110.63,2347.06,Female,No
97005,47,39.11,1760.7,Female,Yes
97006,33,57.92,2605.17,Male,No
97007,53,24.24,1107.07,Female,Yes
97008,21,64.26,5232.61,Male,Yes
97009,13,111.65,1346.69,Female,Yes
97010,2,44.33,3363.62,Female,Yes
97011,15,98.55,600.03,Female,No
97012,47,23.81,873.13,Male,Yes
97013,16,101.97,2406.54,Male,Yes
97014,35,51.3,2002.96,Female,Yes
97015,45,26.22,537.91,Male,No
97016,20,53.3,1265.93,Male,Yes
97017,1,76.12,1533.67,Female,Yes
97018,58,112.94,4073.82,Male,No
97019,46,52.87,696.9,Female,Yes
97020,3,57.41,4963.12,Male,No
97021,17,89.46,973.41,Female,No
97022,17,21.97,3420.65,Male,No
97023,41,90.44,2603.36,Female,No
97024,20,23.84,527.98,Male,No
97025,20,114.51,3275.34,Male,No
97026,4,119.4,5845.36,Female,No
97027,11,94.5,5541.42,Male,No
97028,15,63.93,3915.82,Female,Yes
97029,57,37.98,1543.55,Male,Yes
97030,45,24.35,5983.11,Male,Yes
97031,27,102.87,4081.12,Female,No
97032,24,97.28,5300.36,Female,Yes
97033,20,111.84,3125.33,Female,No
97034,44,46.66,3104.35,Female,Yes
97035,15,61.66,3062.85,Male,No
97036,6,111.08,1099.68,Male,Yes
97037,18,56.92,1422.14,Male,Yes
97038,22,47.24,817.19,Male,No
97039,49,78.45,5477.49,Male,No
97040,21,67.3,2071.01,Female,Yes
97041,24,40.52,2435.29,Male,Yes
97042,17,107.97,3778.36,Female,Yes
97043,11,83.86,2253.5,Male,No
97044,18,46.92,3030.24,Male,No
97045,35,83.33,875.4,Male,No
97046,55,115.21,2594.18,Female,Yes
97047,31,38.19,557.17,Male,No
97048,28,82.78,3522.28,Female,Yes
97049,24,119.84,2845.42,Female,No
97050,36,69.26,3323.97,Male,Yes
97051,45,96.61,1173.65,Male,No
97052,24,90.78,660.38,Female,No
97053,33,69.37,5785.18,Male,No
97054,51,62.42,2861.96,Female,Yes
97055,30,87.71,3062.21,Male,Yes
97056,52,79.4,2553.27,Male,Yes
97057,37,67.89,625.37,Male,No
97058,13,32.01,1249.15,Male,No
97059,16,97.67,5232.58,Male,Yes
97060,48,99.95,2964.99,Female,Yes
97061,43,53.2,5406.31,Male,Yes
97062,9,51.23,3498.34,Female,Yes
97063,50,66.82,3288.8,Female,Yes
97064,47,55.07,536.74,Female,No
97065,13,97.57,4553.37,Female,Yes
97066,7,115.75,3971.96,Female,Yes
97067,35,29.34,680.52,Male,No
97068,44,34.01,529.19,Female,Yes
97069,26,57.58,3938.24,Female,Yes
97070,50,65.16,3728.97,Male,No
97071,9,45.46,5368.07,Male,Yes
97072,35,109.86,1529.06,Male,Yes
97073,24,93.79,1677.32,Male,No
97074,33,107.5,3642.79,Male,Yes
97075,21,55.09,4282.89,Male,No
97076,53,108.41,5953.83,Male,Yes
97077,22,111.64,5532.11,Male,No
97078,39,111.7,4841.95,Male,No
97079,19,20.48,5358.81,Female,Yes
97080,44,67.34,3264.68,Male,Yes
97081,46,91.03,2720.93,Male,Yes
97082,45,98.01,1049.4,Male,Yes
97083,32,41.9,3669.01,Female,Yes
97084,5,80.17,2514.31,Male,No
97085,12,65.98,5218.14,Male,No
97086,40,86.98,1188.86,Male,No
97087,6,93.92,4789.49,Female,Yes
97088,18,65.75,5270.97,Female,Yes
97089,7,23.34,2430.11,Male,Yes
97090,19,82.01,4946.33,Female,Yes
97091,15,119.48,3647.7,Male,No
97092,42,100.01,4860.19,Female,Yes
97093,9,42.44,3126.26,Female,Yes
97094,20,89.77,1963.59,Male,Yes
97095,48,61.54,3361.72,Male,Yes
97096,59,50.41,849.07,Male,No
97097,20,61.52,1456.57,Female,Yes
97098,4,87.04,4199.92,Male,No
97099,10,90.89,1634.97,Male,No
97100,42,26.69,1464.46,Female,No
97101,40,94.06,2306.74,Female,Yes
97102,1,107.52,5007.2,Male,No
97103,35,89.12,4764.78,Male,Yes
97104,24,58.87,3833.47,Male,Yes
97105,44,105.07,1727.35,Female,Yes
97106,7,66.62,1103.03,Male,Yes
97107,22,82.51,872.56,Female,No
97108,23,38.34,2706.15,Male,No
97109,1,21.58,1442.24,Female,Yes
97110,24,83.2,4013.6,Female,No
97111,20,38.36,2498.11,Female,No
97112,32,25.13,3245.54,Female,Yes
97113,31,38.8,1954.77,Male,No
97114,33,93.89,1298.36,Male,Yes
97115,36,46.3,5442.27,Female,No
97116,18,82.16,5117.85,Male,No
97117,37,89.24,1889.88,Male,No
97118,33,42.01,4026.42,Female,Yes
97119,33,81.14,2063.55,Male,No
97120,5,47.0,1414.7,Male,No
97121,18,88.68,4502.81,Male,No
97122,9,43.51,3204.74,Male,No
97123,42,66.17,1891.54,Female,Yes
97124,31,47.95,2483.48,Female,No
97125,7,119.43,1143.53,Female,Yes
97126,15,86.06,2412.59,Female,No
97127,46,31.21,4941.42,Male,No
97128,4,114.93,1578.21,Female,Yes
97129,46,88.57,4272.35,Male,Yes
97130,39,75.2,3944.02,Female,Yes
97131,8,52.78,527.51,Female,No
97132,24,62.55,3387.19,Male,Yes
97133,8,85.44,1926.21,Male,No
97134,5,41.21,2456.25,Male,Yes
97135,23,64.38,2000.71,Male,No
97136,43,86.36,2325.75,Female,No
97137,55,73.64,3812.05,Male,Yes
97138,34,109.52,2189.55,Male,No
97139,15,48.56,2682.52,Male,No
97140,51,111.73,2757.97,Female,No
97141,59,88.92,4919.1,Male,Yes
97142,50,54.2,3188.44,Male,No
97143,47,34.66,2545.54,Female,Yes
97144,19,49.49,3369.7,Female,Yes
97145,25,42.68,3030.79,Female,Yes
97146,39,111.07,5600.44,Male,Yes
97147,4,70.86,837.01,Male,No
97148,46,87.4,1521.49,Female,Yes
97149,8,26.75,4948.35,Female,Yes
97150,29,114.81,2062.45,Male,Yes
97151,55,108.56,1151.9,Male,Yes
97152,42,70.26,2729.45,Female,No
97153,13,114.87,2056.32,Male,Yes
97154,38,72.72,4965.73,Male,No
97155,36,105.77,5304.51,Male,No
97156,37,82.82,1173.19,Female,No
97157,42,50.34,5825.75,Female,Yes
97158,56,94.12,4873.74,Male,Yes
97159,45,50.66,2696.88,Male,No
97160,51,51.78,2473.9,Male,Yes
97161,43,97.28,2962.74,Female,Yes
97162,31,77.19,818.72,Male,Yes
97163,19,77.01,3372.6,Male,No
97164,37,63.34,3364.02,Male,Yes
97165,25,47.01,3846.03,Female,Yes
97166,37,87.24,3608.1,Female,No
97167,1,118.66,1939.86,Female,Yes
97168,21,36.51,2294.55,Female,No
97169,41,33.55,2390.69,Female,Yes
97170,39,55.7,1352.22,Female,No
97171,41,85.38,3947.21,Male,No
97172,26,95.47,538.29,Male,Yes
97173,42,67.22,4300.62,Female,Yes
97174,53,21.47,4468.16,Male,No
97175,3,56.93,5092.13,Female,Yes
97176,50,109.87,4978.21,Female,Yes
97177,41,64.21,4682.42,Female,Yes
97178,5,28.27,2700.21,Female,No
97179,43,34.34,3187.99,Female,No
97180,29,80.46,2942.04,Female,No
97181,33,61.48,1401.55,Female,Yes
97182,2,21.92,1979.82,Female,No
97183,18,103.5,4867.0,Male,Yes
97184,52,70.5,3097.13,Male,Yes
97185,14,98.49,5048.65,Female,No
97186,54,102.92,4162.66,Female,Yes
97187,40,36.82,4429.68,Male,Yes
97188,30,108.45,943.4,Female,Yes
97189,29,55.98,5449.9,Female,Yes
97190,29,38.37,2917.8,Male,Yes
97191,19,57.73,1903.05,Male,Yes
97192,46,117.47,4148.34,Male,Yes
97193,26,111.43,5965.79,Male,No
97194,46,115.06,1053.04,Female,Yes
97195,58,20.33,1064.06,Female,No
97196,54,43.14,5611.24,Female,No
97197,52,92.69,2512.26,Female,Yes
97198,40,99.63,4752.98,Female,Yes
97199,9,72.0,4763.22,Female,No
97200,57,53.06,4875.66,Female,No
97201,46,54.21,1776.99,Female,Yes
97202,44,73.69,1960.55,Female,No
97203,13,20.31,4301.07,Male,No
97204,38,89.1,2848.34,Female,Yes
97205,31,77.22,2773.77,Male,Yes
97206,14,70.91,1774.08,Male,No
97207,31,39.85,1593.32,Male,No
97208,15,37.54,1524.79,Female,Yes
97209,34,30.4,4298.93,Male,No
97210,50,111.33,4957.64,Female,No
97211,10,106.89,2644.09,Female,No
97212,57,78.0,2782.6,Male,No
97213,21,47.23,1582.19,Female,Yes
97214,39,95.78,2415.26,Female,No
97215,54,34.77,2662.45,Female,No
97216,25,101.15,3981.6,Male,Yes
97217,37,101.63,5493.73,Female,No
97218,40,48.62,900.9,Male,Yes
97219,20,69.0,5058.61,Male,Yes
97220,45,81.35,1846.06,Male,Yes
97221,7,40.28,2033.29,Female,Yes
97222,57,53.71,2052.85,Female,Yes
97223,18,79.89,4208.39,Female,No
97224,41,75.13,3377.64,Male,No
97225,44,63.99,4920.81,Female,No
97226,56,42.96,2566.7,Male,No
97227,26,73.73,4351.29,Male,Yes
97228,17,57.06,2769.55,Male,No
97229,42,40.7,2234.33,Female,No
97230,7,50.16,4193.5,Female,Yes
97231,28,43.75,3943.98,Male,Yes
97232,21,57.89,4907.26,Female,No
97233,37,116.38,1196.91,Male,No
97234,23,113.66,1937.77,Male,Yes
97235,47,86.2,5213.16,Female,Yes
97236,48,94.7,2361.29,Male,No
97237,59,59.31,1209.97,Female,Yes
97238,48,97.49,1283.82,Female,No
97239,10,104.85,4216.9,Male,Yes
97240,46,99.89,4735.53,Female,Yes
97241,52,39.43,1176.35,Female,Yes
97242,17,102.11,5107.4,Male,Yes
97243,38,101.33,4235.39,Female,Yes
97244,1,91.35,3497.44,Female,No
97245,11,104.48,2969.32,Female,No
97246,33,104.18,5552.53,Female,Yes
97247,31,77.63,3064.17,Male,No
97248,44,87.56,1509.61,Female,No
97249,24,54.69,732.43,Female,No
97250,20,31.45,1695.62,Male,Yes
97251,47,73.64,4015.31,Female,No
97252,5,72.26,1790.98,Female,No
97253,42,99.58,5512.23,Male,No
97254,26,39.12,5197.6,Male,Yes
97255,49,104.94,4621.53,Female,Yes
97256,42,99.1,4227.89,Male,Yes
97257,7,92.8,5713.19,Male,No
97258,27,38.31,4923.24,Female,Yes
97259,18,52.07,4549.76,Female,Yes
97260,38,61.85,810.32,Female,Yes
97261,31,20.04,2858.01,Female,No
97262,9,39.97,3056.52,Female,No
97263,2,86.38,5848.64,Female,No
97264,54,77.5,5348.3,Female,No
97265,44,114.6,4417.17,Male,No
97266,37,36.95,2032.7,Male,Yes
97267,47,71.75,4517.8,Female,No
97268,45,22.0,5404.64,Female,No
97269,29,78.22,3010.62,Female,Yes
97270,34,30.54,1784.87,Male,No
97271,15,28.91,5091.08,Female,Yes
97272,46,64.0,5021.73,Male,No
97273,9,53.72,2427.43,Male,No
97274,16,65.15,5659.34,Female,Yes
97275,2,22.8,4115.69,Male,Yes
97276,1,27.5,1008.78,Female,No
97277,57,27.2,2772.71,Female,No
97278,9,32.88,1937.04,Female,Yes
97279,57,63.14,969.95,Female,No
97280,56,64.07,4530.7,Female,No
97281,20,52.38,1051.92,Male,Yes
97282,46,30.5,4569.54,Female,No
97283,57,106.0,5491.96,Male,Yes
97284,2,82.78,2641.97,Female,No
97285,1,83.09,4263.96,Female,Yes
97286,10,51.13,4328.96,Female,No
97287,23,109.26,3405.85,Male,No
97288,54,50.51,2293.4,Female,No
97289,19,85.03,5918.99,Female,Yes
97290,18,111.83,1732.64,Female,Yes
97291,24,119.41,4215.24,Female,No
97292,52,40.54,514.2,Male,Yes
97293,22,106.83,2626.22,Male,Yes
97294,20,91.28,962.24,Female,Yes
97295,11,27.26,4701.28,Female,Yes
97296,9,37.55,1840.05,Female,No
97297,15,71.04,5329.57,Male,Yes
97298,16,70.93,1675.86,Male,Yes
97299,13,98.52,2883.48,Female,Yes
97300,53,63.3,791.96,Female,No
97301,6,91.75,5555.88,Male,Yes
97302,25,119.53,870.78,Male,Yes
97303,47,115.08,4827.6,Female,No
97304,15,74.25,4258.52,Female,Yes
97305,54,96.86,4120.92,Male,Yes
97306,18,54.2,3541.99,Male,Yes
97307,43,98.17,2742.49,Male,No
97308,33,83.68,2884.87,Male,No
97309,14,63.06,594.14,Female,Yes
97310,57,68.28,5607.98,Male,Yes
97311,34,64.97,2159.46,Male,No
97312,2,85.24,5661.16,Male,No
97313,20,90.36,1978.39,Male,Yes
97314,58,68.93,5778.15,Female,No
97315,42,106.19,2468.62,Female,No
97316,16,114.63,537.46,Female,No
97317,3,87.66,949.06,Female,No
97318,46,39.08,1422.68,Male,Yes
97319,30,37.78,4317.49,Female,Yes
97320,23,119.94,5028.26,Female,Yes
97321,39,72.44,4015.34,Male,No
97322,51,86.16,4925.86,Male,Yes
97323,51,70.72,792.77,Female,No
97324,57,86.19,3537.4,Female,No
97325,23,65.81,1991.06,Female,Yes
97326,51,107.35,3282.18,Male,Yes
97327,3,47.79,5653.83,Female,No
97328,13,119.49,5150.09,Female,No
97329,51,81.77,979.28,Female,Yes
97330,57,28.92,5042.08,Female,Yes
97331,46,65.64,2830.85,Male,Yes
97332,40,59.72,2669.33,Male,Yes
97333,29,113.36,4446.44,Male,No
97334,23,49.73,2748.81,Female,Yes
97335,40,66.58,1476.7,Male,Yes
97336,17,92.31,2397.25,Female,Yes
97337,57,28.92,1863.27,Female,Yes
97338,21,38.64,1423.19,Male,No
97339,29,85.59,561.04,Female,No
97340,37,30.08,2364.58,Male,Yes
97341,5,48.66,5304.2,Female,Yes
97342,57,61.58,3196.15,Female,Yes
97343,21,42.03,5552.1,Female,No
97344,2,52.76,4821.78,Female,Yes
97345,54,43.96,1365.87,Male,Yes
97346,23,97.65,2836.27,Female,Yes
97347,11,44.22,4913.84,Female,Yes
97348,15,98.68,605.95,Male,No
97349,23,44.81,3534.82,Female,Yes
97350,7,26.25,780.13,Female,No
97351,43,108.88,2636.05,Male,No
97352,34,92.43,2099.05,Female,No
97353,38,41.32,4304.35,Male,No
97354,41,50.45,3548.34,Female,No
97355,49,43.08,5075.8,Female,No
97356,51,93.79,1239.12,Female,No
97357,44,21.29,2550.86,Male,Yes
97358,6,116.3,1883.45,Male,Yes
97359,16,57.36,3614.65,Female,No
97360,55,48.64,1347.71,Male,No
97361,2,98.37,2718.78,Female,No
97362,32,52.15,2424.05,Female,Yes
97363,58,76.98,1372.55,Male,Yes
97364,56,60.82,1635.63,Male,No
97365,43,82.72,914.57,Male,Yes
97366,47,30.02,906.63,Male,Yes
97367,38,58.5,743.79,Male,Yes
97368,28,110.22,1851.35,Female,Yes
97369,57,117.56,1048.15,Male,No
97370,41,31.46,2090.85,Female,No
97371,9,85.86,4356.93,Male,No
97372,25,61.18,1629.12,Male,No
97373,50,55.61,1741.67,Female,Yes
97374,26,21.99,906.89,Male,No
97375,45,31.28,4740.7,Female,No
97376,26,43.28,793.88,Female,No
97377,55,66.18,2057.64,Male,No
97378,5,86.85,2019.82,Male,Yes
97379,57,75.35,4482.1,Male,No
97380,17,63.0,2300.69,Female,Yes
97381,26,82.44,2567.53,Male,Yes
97382,55,63.08,3162.94,Female,Yes
97383,26,56.25,4076.57,Female,Yes
97384,53,117.54,1697.68,Male,No
97385,43,104.41,3428.19,Female,Yes
97386,9,30.23,4300.69,Male,No
97387,23,86.63,1401.12,Female,Yes
97388,52,119.52,926.96,Male,No
97389,59,81.79,5530.15,Female,Yes
97390,24,42.44,1704.31,Male,Yes
97391,41,87.04,892.92,Male,No
97392,9,38.64,2338.84,Male,No
97393,10,102.01,1106.21,Male,No
97394,52,72.67,3582.62,Female,No
97395,6,47.23,3148.91,Male,Yes
97396,4,54.68,3474.09,Male,Yes
97397,1,91.68,2234.29,Female,No
97398,6,31.55,1925.95,Male,No
97399,56,110.57,3301.99,Female,No
97400,38,32.03,1535.7,Male,No
97401,29,61.31,5937.64,Male,Yes
97402,44,96.43,4726.14,Male,Yes
97403,3,98.27,1055.27,Female,Yes
97404,45,29.74,950.39,Female,Yes
97405,24,47.64,1920.87,Male,No
97406,42,55.04,1124.89,Male,No
97407,9,111.55,3351.71,Male,Yes
97408,17,66.16,5529.73,Female,No
97409,43,110.0,5821.76,Female,No
97410,59,105.64,4929.48,Female,Yes
97411,38,23.85,2027.84,Female,Yes
97412,42,89.84,2165.12,Male,Yes
97413,56,108.02,4760.38,Female,Yes
97414,50,56.63,4776.92,Female,No
97415,14,68.44,5657.82,Female,Yes
97416,36,43.54,909.18,Female,Yes
97417,45,72.25,1892.06,Female,Yes
97418,33,55.34,2417.37,Male,Yes
97419,20,91.82,4539.23,Male,No
97420,34,43.75,634.39,Male,No
97421,3,71.06,1853.34,Male,Yes
97422,20,66.85,1120.28,Male,Yes
97423,3,60.34,5666.13,Female,Yes
97424,6,45.05,1477.16,Female,No
97425,29,91.29,5406.77,Female,No
97426,39,42.15,1644.0,Female,Yes
97427,43,110.12,1897.03,Female,Yes
97428,31,80.84,4630.9,Female,No
97429,39,118.22,2903.68,Female,Yes
97430,49,111.78,1680.7,Male,No
97431,21,34.55,1615.67,Female,Yes
97432,51,98.27,4526.93,Female,No
97433,44,37.6,2972.62,Male,Yes
97434,1,114.03,5733.94,Female,No
97435,33,88.28,4431.62,Male,Yes
97436,50,38.78,2122.69,Male,Yes
97437,10,36.98,5153.96,Female,No
97438,56,94.76,2269.08,Male,No
97439,52,81.82,3104.64,Female,No
97440,26,33.28,1842.72,Male,Yes
97441,3,70.25,3474.58,Female,Yes
97442,14,102.65,3688.6,Male,No
97443,8,34.88,3416.56,Female,No
97444,48,21.35,738.53,Female,Yes
97445,50,33.26,1599.02,Male,Yes
97446,32,38.5,2485.79,Male,Yes
97447,41,83.22,4501.85,Male,Yes
97448,36,53.73,959.59,Female,No
97449,27,30.48,5512.23,Male,Yes
97450,57,59.65,5297.09,Male,No
97451,33,78.72,1655.25,Male,No
97452,21,50.57,3455.64,Female,No
97453,26,78.3,2506.67,Female,No
97454,55,111.16,3119.53,Female,Yes
97455,14,60.2,5747.58,Female,Yes
97456,43,114.16,2571.19,Female,Yes
97457,36,106.02,5639.83,Male,Yes
97458,28,22.18,878.02,Female,No
97459,28,86.9,4874.76,Female,No
97460,21,54.01,3400.03,Male,No
97461,48,45.45,3228.97,Female,Yes
97462,59,93.72,2817.87,Female,No
97463,41,92.91,3990.36,Male,No
97464,54,88.77,3431.83,Male,No
97465,29,23.84,918.63,Female,No
97466,46,79.28,4324.95,Male,Yes
97467,38,79.54,2318.2,Male,No
97468,34,116.69,4009.33,Male,No
97469,1,97.99,2311.02,Female,No
97470,20,56.09,501.91,Female,Yes
97471,26,83.72,3622.27,Female,Yes
97472,51,109.01,3329.43,Male,Yes
97473,27,101.4,1070.42,Female,Yes
97474,23,63.42,1090.58,Male,Yes
97475,7,112.55,3134.43,Female,No
97476,22,117.37,5953.9,Male,Yes
97477,47,96.89,4061.27,Male,Yes
97478,37,37.57,5888.88,Male,No
97479,35,94.73,4708.63,Female,No
97480,47,60.25,2327.47,Female,Yes
97481,4,44.43,2500.01,Female,Yes
97482,29,31.5,2278.64,Female,No
97483,37,30.2,4136.11,Male,No
97484,36,60.34,1473.89,Male,Yes
97485,3,76.18,2769.35,Male,Yes
97486,2,87.75,2664.34,Female,No
97487,5,106.64,5292.59,Male,Yes
97488,18,34.49,4228.33,Female,No
97489,34,51.39,5085.07,Female,No
97490,15,23.27,3275.53,Female,No
97491,50,86.47,1775.63,Female,Yes
97492,50,22.28,4045.9,Female,Yes
97493,40,24.62,1701.34,Female,Yes
97494,44,79.81,1883.17,Male,No
97495,55,39.37,1774.25,Female,Yes
97496,41,85.79,3684.18,Male,Yes
97497,51,55.63,5024.54,Female,No
97498,1,45.93,1914.39,Female,Yes
97499,22,96.05,2127.17,Male,Yes
97500,25,94.13,5522.77,Female,Yes
97501,17,26.07,5952.92,Female,No
97502,33,92.45,5770.22,Female,Yes
97503,52,114.59,2762.55,Male,Yes
97504,58,67.36,1260.0,Female,Yes
97505,17,73.21,2617.79,Female,No
97506,57,53.84,2793.28,Female,Yes
97507,38,96.39,5517.42,Female,No
97508,5,96.46,4265.42,Female,Yes
97509,59,109.16,5370.91,Female,No
97510,37,92.33,3040.96,Female,Yes
97511,43,117.95,2959.52,Male,No
97512,43,117.01,1134.88,Female,No
97513,11,60.85,4727.84,Male,Yes
97514,12,92.15,1932.2,Female,No
97515,44,21.82,4288.23,Female,No
97516,34,58.57,536.1,Female,Yes
97517,35,60.84,1524.38,Male,No
97518,39,103.11,2532.14,Male,No
97519,52,47.28,5428.93,Male,No
97520,46,41.4,4209.86,Male,Yes
97521,54,66.24,3224.82,Female,Yes
97522,16,42.69,3322.48,Male,No
97523,24,37.55,545.04,Male,No
97524,31,67.41,1202.23,Male,Yes
97525,14,47.25,3345.05,Male,Yes
97526,49,32.17,1790.69,Female,Yes
97527,47,45.54,1988.83,Male,No
97528,32,94.75,1586.25,Female,Yes
97529,43,30.89,1008.23,Female,No
97530,13,29.53,4618.5,Male,Yes
97531,38,60.86,2222.19,Female,Yes
97532,17,36.24,5491.35,Male,No
97533,44,58.73,1791.42,Male,Yes
97534,56,111.6,5455.21,Female,Yes
97535,36,34.77,2590.3,Male,Yes
97536,53,91.81,1536.62,Male,No
97537,42,27.62,5816.17,Male,Yes
97538,18,97.77,2462.05,Male,No
97539,19,113.51,3681.35,Male,Yes
97540,7,97.81,1616.28,Male,Yes
97541,55,108.2,4662.27,Male,Yes
97542,30,94.16,1738.82,Female,No
97543,12,47.49,1803.3,Male,Yes
97544,11,42.98,5294.87,Male,Yes
97545,56,110.0,1449.89,Female,Yes
97546,29,23.15,1586.23,Female,Yes
97547,3,74.01,4611.69,Male,No
97548,34,53.63,3274.58,Female,Yes
97549,34,111.22,3962.07,Female,No
97550,31,36.55,2635.06,Female,Yes
97551,22,56.84,4664.55,Male,Yes
97552,2,29.76,3322.65,Male,No
97553,27,113.81,3186.22,Female,Yes
97554,47,53.59,3439.5,Female,Yes
97555,36,57.23,2496.79,Male,Yes
97556,32,26.09,3418.53,Female,No
97557,57,30.23,1267.21,Male,No
97558,58,113.28,1778.89,Male,Yes
97559,35,84.64,3992.2,Male,Yes
97560,17,81.28,3958.09,Male,No
97561,34,98.85,4702.41,Female,Yes
97562,26,82.98,2627.97,Female,No
97563,10,45.41,2192.51,Male,Yes
97564,39,111.31,3729.41,Female,No
97565,9,44.6,3697.04,Female,Yes
97566,25,102.12,2713.02,Female,No
97567,20,48.11,2558.97,Female,Yes
97568,15,45.44,1150.27,Male,Yes
97569,40,78.04,3209.26,Male,Yes
97570,49,33.5,2316.81,Male,Yes
97571,27,57.46,5802.73,Male,No
97572,11,70.45,2887.82,Male,Yes
97573,16,109.14,1539.61,Male,Yes
97574,30,58.32,2553.72,Female,Yes
97575,22,24.43,872.22,Female,No
97576,24,101.86,963.85,Female,Yes
97577,50,81.63,2387.99,Female,No
97578,24,88.03,3657.53,Male,No
97579,36,29.0,4094.6,Female,No
97580,18,37.7,1941.21,Female,Yes
97581,20,74.77,3548.09,Male,Yes
97582,8,40.17,989.88,Male,No
97583,15,101.82,2372.92,Female,No
97584,13,22.44,4596.32,Female,Yes
97585,36,101.78,3174.14,Male,Yes
97586,14,66.45,1280.21,Male,Yes
97587,47,78.95,3809.24,Male,Yes
97588,47,39.89,624.83,Male,No
97589,24,58.85,5758.66,Female,Yes
97590,55,77.54,2945.61,Male,Yes
97591,37,36.0,3506.5,Female,Yes
97592,24,59.01,806.2,Female,No
97593,47,87.56,2253.43,Male,No
97594,18,110.31,2873.09,Male,No
97595,32,45.7,3696.56,Female,No
97596,35,95.91,1538.16,Male,Yes
97597,20,32.8,1278.42,Female,No
97598,42,38.82,836.49,Male,No
97599,32,101.09,746.43,Female,Yes
97600,37,106.22,5715.5,Male,No
97601,37,74.22,2298.82,Male,Yes
97602,47,36.65,1098.82,Male,Yes
97603,33,38.45,548.57,Female,Yes
97604,1,114.64,2728.57,Female,Yes
97605,48,75.54,2802.13,Male,Yes
97606,28,51.23,3579.44,Male,Yes
97607,27,78.86,3401.59,Male,Yes
97608,17,47.67,3483.36,Male,No
97609,46,94.01,3520.32,Male,Yes
97610,15,37.25,4950.33,Male,No
97611,14,47.22,999.14,Male,No
97612,53,91.88,2406.39,Male,No
97613,31,24.99,5540.46,Male,Yes
97614,34,119.5,2875.72,Male,No
97615,3,53.33,5060.4,Male,Yes
97616,56,89.75,923.24,Female,No
97617,12,28.28,2150.19,Female,No
97618,26,76.72,1853.5,Male,Yes
97619,24,73.57,3579.69,Male,Yes
97620,58,46.37,3934.78,Male,Yes
97621,34,54.78,1365.94,Female,No
97622,8,104.89,1651.75,Female,No
97623,59,43.33,5606.04,Male,No
97624,12,88.97,5701.46,Male,No
97625,9,64.98,2764.64,Male,No
97626,26,70.97,1076.7,Female,No
97627,46,56.86,2747.92,Female,No
97628,58,98.54,5368.03,Female,No
97629,38,20.48,5494.08,Female,No
97630,49,37.81,2313.96,Male,Yes
97631,43,55.83,5581.96,Female,No
97632,59,40.77,4992.48,Male,Yes
97633,19,74.59,5801.72,Female,No
97634,21,89.01,961.84,Male,No
97635,13,78.85,3411.48,Male,No
97636,35,69.29,5627.39,Male,No
97637,3,89.15,1467.09,Female,Yes
97638,25,108.82,812.24,Female,No
97639,32,88.74,1709.99,Male,No
97640,21,86.8,2901.12,Female,Yes
97641,14,112.57,4144.23,Female,No
97642,31,115.84,4526.1,Female,Yes
97643,8,40.69,1479.2,Female,No
97644,7,52.84,1690.6,Male,No
97645,36,21.18,2987.13,Female,Yes
97646,35,55.49,5029.0,Male,No
97647,19,92.42,1860.95,Male,Yes
97648,59,117.56,3389.79,Female,No
97649,2,21.33,4588.11,Male,Yes
97650,5,31.53,3048.62,Female,Yes
97651,44,72.53,3082.29,Male,No
97652,2,30.89,1717.56,Male,Yes
97653,18,25.01,4644.82,Male,No
97654,15,64.37,566.56,Female,Yes
97655,16,91.89,4794.49,Male,No
97656,12,53.53,5025.47,Male,No
97657,44,40.47,2574.43,Female,Yes
97658,36,54.58,3966.86,Male,No
97659,22,33.04,4363.5,Female,Yes
97660,28,55.52,4814.6,Female,No
97661,54,69.33,2093.13,Male,No
97662,40,27.37,5873.16,Female,Yes
97663,43,74.86,1973.14,Female,Yes
